LURN_SAK,Incident Date,Incident Reported Date,Category,Stat Code,Stat Code Desc,Address,Street,City,Zip,Incident ID,Reporting District,Sequential (per Station),Gang Related,Unit ID,Unit Name,Longitude,Latitude,Part Category,OBJECTID,x,y
20202105,4/13/2023 9:40:00 PM,4/13/2023 12:00:00 AM,VANDALISM,261,VANDALISM MISD,"400 TREMONT ST, AVALON, CA 90704",400 TREMONT ST,AVALON,90704,923-00070-1810,1810,70,NO,CA0190018,AVALON,-118.3279064,33.34013151,2,8158,-13172202.29,3940538.246
20189203,3/29/2023 8:30:00 AM,3/29/2023 12:00:00 AM,NON-AGGRAVATED ASSAULTS,146,"ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","127TH ST AND CENTRAL AVE, LOS ANGELES, CA",127TH ST AND CENTRAL AVE,LOS ANGELES,,023-04371-2132,2132,4371,NO,CA01900V3,CENTURY,-118.2543681,33.91702578,2,8159,-13164016.04,4017666.05
20157549,2/18/2023 6:45:00 AM,2/18/2023 12:00:00 AM,LARCENY THEFT,350,LOCKER BURGLARY,"9000 ARTESIA BLVD, BELLFLOWER, CA 90706",9000 ARTESIA BLVD,BELLFLOWER,90706,923-03372-1335,1335,3372,NO,CA0190013,LAKEWOOD,-118.1400109,33.87386315,1,8160,-13151285.85,4011877.479
20174862,3/10/2023 3:15:00 AM,3/11/2023 12:00:00 AM,LARCENY THEFT,89,"GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","7900 SORENSEN AVE, WHITTIER, CA 90606",7900 SORENSEN AVE,WHITTIER,90606,923-01600-1577,1577,1600,NO,CA0190015,PICO RIVERA,-118.0598298,33.96996518,1,8161,-13142360.13,4024769.796
20130251,1/17/2023 3:30:00 AM,1/17/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"18800 GHENT ST, AZUSA, CA 91702",18800 GHENT ST,AZUSA,91702,923-00254-0869,869,254,NO,CA0190008,SAN DIMAS,-117.8840122,34.114978,1,8162,-13122788.21,4044251.231
20158621,2/19/2023 10:33:13 PM,2/19/2023 12:00:00 AM,VANDALISM,261,VANDALISM MISD,"700 SAYBROOK AVE, LOS ANGELES, CA",700 SAYBROOK AVE,LOS ANGELES,,923-02488-0287,287,2488,NO,CA0190002,EAST LOS ANGELES,-118.13522,34.01704873,2,8163,-13150752.53,4031091.483
20151749,1/21/2019 11:08:30 AM,2/10/2023 12:00:00 AM,DISORDERLY CONDUCT,217,DISORDERLY CONDUCT: Telephone Annoyance,"23700 MALIBU RD, MALIBU, CA 90265",23700 MALIBU RD,MALIBU,90265,923-00711-1015,1015,711,NO,CA0190022,MALIBU/LOST HILLS,-118.6921023,34.03308683,2,8164,-13212744.38,4033245.645
20162934,2/24/2023 2:00:00 PM,2/24/2023 12:00:00 AM,OFFENSES AGAINST FAMILY,174,OFFENSES AGAINST FAMILY: Elder Abuse,"10700 MILOANN ST, TEMPLE CITY, CA 91780",10700 MILOANN ST,TEMPLE CITY,91780,023-02238-0525,525,2238,NO,CA0190005,TEMPLE,-118.035042,34.09800083,2,8165,-13139600.77,4041968.747
20164913,2/24/2023 10:30:00 PM,2/27/2023 12:00:00 AM,VANDALISM,263,VANDALISM FELONY,"11100 FIRMONA AVE, INGLEWOOD, CA 90304",11100 FIRMONA AVE,INGLEWOOD,90304,923-01743-0382,382,1743,NO,CA0190003,SOUTH LOS ANGELES,-118.3569814,33.93400495,2,8166,-13175438.9,4019943.942
20173946,3/10/2023 4:00:00 PM,3/10/2023 12:00:00 AM,NARCOTICS,184,Felony Possession of a Controlled Substance (excluding Marijuana),"29300 THE OLD RD, CASTAIC, CA 91384",29300 THE OLD RD,CASTAIC,91384,923-00542-5640,5640,542,NO,CA0190087,NORTH COUNTY CORRECTIONAL FAC.,-118.6128921,34.44986779,2,8167,-13203926.75,4089369.427
20143162,2/1/2023 3:30:00 PM,2/1/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"TEMPLE AVE AND HACIENDA BLVD, LA PUENTE, CA",TEMPLE AVE AND HACIENDA BLVD,LA PUENTE,,923-01159-1431,1431,1159,NO,CA0190014,INDUSTRY,-117.952877,34.0301244,2,8168,-13130454.21,4032847.715
20173963,3/10/2023 9:30:00 AM,3/10/2023 12:00:00 AM,NARCOTICS,184,Felony Possession of a Controlled Substance (excluding Marijuana),"29300 THE OLD RD, CASTAIC, CA 91384",29300 THE OLD RD,CASTAIC,91384,923-00548-5640,5640,548,NO,CA0190087,NORTH COUNTY CORRECTIONAL FAC.,-118.6128921,34.44986779,2,8169,-13203926.75,4089369.427
20160177,2/21/2023 4:00:00 PM,2/21/2023 12:00:00 AM,NARCOTICS,184,Felony Possession of a Controlled Substance (excluding Marijuana),"29300 THE OLD RD, CASTAIC, CA 91384",29300 THE OLD RD,CASTAIC,91384,923-00410-5640,5640,410,NO,CA0190087,NORTH COUNTY CORRECTIONAL FAC.,-118.6128921,34.44986779,2,8170,-13203926.75,4089369.427
20157158,2/17/2023 4:30:00 PM,2/17/2023 12:00:00 AM,NARCOTICS,184,Felony Possession of a Controlled Substance (excluding Marijuana),"29300 THE OLD RD, CASTAIC, CA 91384",29300 THE OLD RD,CASTAIC,91384,923-00377-5640,5640,377,NO,CA0190087,NORTH COUNTY CORRECTIONAL FAC.,-118.6128921,34.44986779,2,8171,-13203926.75,4089369.427
20334861,9/13/2023 1:30:00 AM,9/13/2023 12:00:00 AM,LARCENY THEFT,85,GRAND THEFT: Auto Parts And Accessories,"4400 FAIRWAY DR, LAKEWOOD, CA 90712",4400 FAIRWAY DR,LAKEWOOD,90712,923-16772-1323,1323,16772,NO,CA0190013,LAKEWOOD,-118.1535657,33.83900672,1,8172,-13152794.77,4007204.993
20167752,3/2/2023 8:55:00 PM,3/2/2023 12:00:00 AM,WEAPON LAWS,151,WEAPON LAWS: Felony,"2300 E AVENUE J-8, LANCASTER, CA",2300 E AVENUE J-8,LANCASTER,,923-03626-1137,1137,3626,NO,CA0190024,LANCASTER,-118.088014,34.68015438,2,8173,-13145497.59,4120499.906
20160119,2/21/2023 5:00:00 PM,2/21/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"GARVEY AVE AND MUSCATEL AVE, ROSEMEAD, CA 91770",GARVEY AVE AND MUSCATEL AVE,ROSEMEAD,91770,923-02089-0533,533,2089,NO,CA0190005,TEMPLE,-118.0772116,34.06200542,2,8174,-13144295.07,4037130.881
20157328,2/17/2023 7:30:00 PM,2/17/2023 12:00:00 AM,VANDALISM,264,VANDALISM: Graffiti/Tagging,"800 N VERMONT AVE, LOS ANGELES, CA 90029",800 N VERMONT AVE,LOS ANGELES,90029,923-00185-8711,8711,185,NO,CA01900R5,COMMUNITY COLLEGE BUREAU,-118.2910142,34.08565498,2,8175,-13168095.47,4040309.204
20193013,4/3/2023 10:02:00 AM,4/3/2023 12:00:00 AM,NARCOTICS,181,Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana),"2100 CENTURY BLVD, LOS ANGELES, CA 90044",2100 CENTURY BLVD,LOS ANGELES,90044,923-02779-0373,373,2779,NO,CA0190003,SOUTH LOS ANGELES,-118.3160099,33.94528352,2,8176,-13170877.97,4021457.304
20155971,2/15/2023 10:30:00 AM,2/16/2023 12:00:00 AM,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","17900 STUDEBAKER RD, CERRITOS, CA",17900 STUDEBAKER RD,CERRITOS,,923-00680-2312,2312,680,NO,CA01900R7,CERRITOS,-118.0978244,33.86634705,1,8177,-13146589.68,4010869.788
20194052,4/4/2023 1:30:00 PM,4/4/2023 12:00:00 AM,NARCOTICS,181,Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana),"11100 HOBART BLVD, LOS ANGELES, CA",11100 HOBART BLVD,LOS ANGELES,,923-02819-0374,374,2819,NO,CA0190003,SOUTH LOS ANGELES,-118.3072182,33.93300487,2,8178,-13169899.29,4019809.761
20335186,9/13/2023 1:45:00 AM,9/13/2023 12:00:00 AM,BURGLARY,71,"BURGLARY, OTHER STRUCTURE: Night, Entry By Force","17600 ROSETON AVE, ARTESIA, CA 90701",17600 ROSETON AVE,ARTESIA,90701,923-16800-1348,1348,16800,NO,CA0190013,LAKEWOOD,-118.0871549,33.87000385,1,8179,-13145401.95,4011360.047
20149263,2/6/2023 1:15:00 PM,2/8/2023 12:00:00 AM,LARCENY THEFT,85,GRAND THEFT: Auto Parts And Accessories,"2700 S GRAND AVE, LOS ANGELES, CA 90007",2700 S GRAND AVE,LOS ANGELES,90007,923-00178-8527,8527,178,NO,CA01900F4,COUNTY SERVICES BUR,-118.2720058,34.02501471,1,8180,-13165979.46,4032161.385
20150029,2/9/2023 1:15:00 AM,2/9/2023 12:00:00 AM,BURGLARY,78,"BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","2000 ZONAL AVE, LOS ANGELES, CA 90033",2000 ZONAL AVE,LOS ANGELES,90033,923-00184-8547,8547,184,NO,CA01900F4,COUNTY SERVICES BUR,-118.2066172,34.05901586,1,8181,-13158700.43,4036729.17
20335574,9/14/2023 2:15:00 AM,9/14/2023 12:00:00 AM,LARCENY THEFT,340,VEHICLE BURGLARY: Auto/Passenger Van Burglary,"5300 MEADOW WOOD AVE, LAKEWOOD, CA 90712",5300 MEADOW WOOD AVE,LAKEWOOD,90712,923-16838-1320,1320,16838,NO,CA0190013,LAKEWOOD,-118.1636061,33.85300525,1,8182,-13153912.47,4009081.26
20148158,2/6/2023 5:00:00 PM,2/7/2023 12:00:00 AM,LARCENY THEFT,389,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","7600 E IMPERIAL HWY, DOWNEY, CA 90242",7600 E IMPERIAL HWY,DOWNEY,90242,923-00169-8546,8546,169,NO,CA01900F4,COUNTY SERVICES BUR,-118.1571291,33.92886171,1,8183,-13153191.45,4019253.887
20335868,9/3/2023 7:00:00 PM,9/14/2023 12:00:00 AM,VANDALISM,263,VANDALISM FELONY,"3000 FAIRFIELD AVE, PALMDALE, CA",3000 FAIRFIELD AVE,PALMDALE,,923-11823-2603,2603,11823,NO,CA01900W9,PALMDALE,-118.0760118,34.55315055,2,8184,-13144161.5,4103320.683
20163165,2/25/2023 12:30:00 PM,2/25/2023 12:00:00 AM,VANDALISM,263,VANDALISM FELONY,"24400 TOWN CENTER DR, VALENCIA, CA 91355",24400 TOWN CENTER DR,VALENCIA,91355,923-02740-0608,608,2740,NO,CA0190006,SANTA CLARITA VALLEY,-118.5622352,34.41795193,2,8185,-13198287.65,4085061.779
20283291,7/18/2023 2:20:00 PM,7/18/2023 12:00:00 AM,FELONIES MISCELLANEOUS,326,"FELONIES, MISCELLANEOUS: Kidnapping","38500 4TH ST E, PALMDALE, CA 93550",38500 4TH ST E,PALMDALE,93550,923-09036-2611,2611,9036,NO,CA01900W9,PALMDALE,-118.1218934,34.58300674,2,8186,-13149269.03,4107356.83
20168311,1/25/2023 7:00:00 PM,3/3/2023 12:00:00 AM,LARCENY THEFT,89,"GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","38200 90TH ST E, LITTLEROCK, CA 93543",38200 90TH ST E,LITTLEROCK,93543,923-02912-2663,2663,2912,NO,CA01900W9,PALMDALE,-117.9690122,34.57601489,1,8187,-13132250.37,4106411.498
20147756,2/3/2023 6:03:00 AM,2/6/2023 12:00:00 AM,FRAUD AND NSF CHECKS,112,FRAUD: Fraud By False Pretenses,"3400 MARTIN LUTHER KING JR BLVD, LYNWOOD, CA 90262",3400 MARTIN LUTHER KING JR BLVD,LYNWOOD,90262,923-01925-2115,2115,1925,NO,CA01900V3,CENTURY,-118.2090562,33.93567684,2,8188,-13158971.94,4020168.265
20116912,1/1/2023 5:35:00 AM,1/1/2023 12:00:00 AM,BURGLARY,71,"BURGLARY, OTHER STRUCTURE: Night, Entry By Force","7900 ATLANTIC BLVD, CUDAHY, CA 90201",7900 ATLANTIC BLVD,CUDAHY,90201,923-00014-0263,263,14,NO,CA0190002,EAST LOS ANGELES,-118.1850496,33.96180431,1,8189,-13156299.54,4023674.431
20168249,2/11/2023 11:00:00 PM,3/3/2023 12:00:00 AM,LARCENY THEFT,89,"GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","27600 NEWHALL RANCH RD, VALENCIA, CA",27600 NEWHALL RANCH RD,VALENCIA,,923-03018-0648,648,3018,NO,CA0190006,SANTA CLARITA VALLEY,-118.565594,34.43741522,1,8190,-13198661.55,4087688.522
20159520,2/21/2023 2:07:30 AM,2/21/2023 12:00:00 AM,LARCENY THEFT,340,VEHICLE BURGLARY: Auto/Passenger Van Burglary,"200 TOWNE CENTER DR, COMPTON, CA 90220",200 TOWNE CENTER DR,COMPTON,90220,923-02508-2842,2842,2508,NO,CA0190042,COMPTON,-118.220019,33.87957782,1,8191,-13160192.32,4012643.709
20141803,1/31/2023 6:00:00 AM,1/31/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"5400 BRIDGEVIEW AVE, PICO RIVERA, CA",5400 BRIDGEVIEW AVE,PICO RIVERA,,923-00690-1513,1513,690,NO,CA0190015,PICO RIVERA,-118.0878592,33.99586299,1,8192,-13145480.36,4028246.54
20208903,4/21/2023 6:15:00 PM,4/22/2023 12:00:00 AM,NON-AGGRAVATED ASSAULTS,144,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","2200 E PALMDALE BLVD, PALMDALE, CA",2200 E PALMDALE BLVD,PALMDALE,,923-05115-2608,2608,5115,NO,CA01900W9,PALMDALE,-118.0890135,34.58011937,2,8193,-13145608.85,4106966.434
20149954,2/9/2023 3:10:00 AM,2/9/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1900 MARENGO ST, LOS ANGELES, CA",1900 MARENGO ST,LOS ANGELES,,923-00181-8547,8547,181,NO,CA01900F4,COUNTY SERVICES BUR,-118.2080703,34.05691356,1,8194,-13158862.2,4036446.69
20274501,7/6/2023 11:44:00 AM,7/6/2023 12:00:00 AM,NON-AGGRAVATED ASSAULTS,146,"ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","36200 42ND ST E, PALMDALE, CA",36200 42ND ST E,PALMDALE,,023-08595-2603,2603,8595,NO,CA01900W9,PALMDALE,-118.0540674,34.53999912,2,8195,-13141718.67,4101543.25
20161203,2/22/2023 8:00:00 PM,2/22/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"3600 STRANG AVE, ROSEMEAD, CA 91770",3600 STRANG AVE,ROSEMEAD,91770,923-02153-0531,531,2153,NO,CA0190005,TEMPLE,-118.0550164,34.07526252,2,8196,-13141824.32,4038912.426
20160582,2/22/2023 4:00:30 AM,2/22/2023 12:00:00 AM,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","8500 WASHINGTON BLVD, PICO RIVERA, CA 90660",8500 WASHINGTON BLVD,PICO RIVERA,90660,923-01204-1520,1520,1204,NO,CA0190015,PICO RIVERA,-118.1047794,33.98406184,1,8197,-13147363.91,4026662.122
20137293,10/9/2022 9:11:00 PM,1/25/2023 12:00:00 AM,OFFENSES AGAINST FAMILY,175,OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault),"17900 KAY CT, CERRITOS, CA 90703",17900 KAY CT,CERRITOS,90703,023-00373-2316,2316,373,NO,CA01900R7,CERRITOS,-118.0502922,33.86800109,2,8198,-13141298.42,4011091.539
20154088,2/13/2023 4:00:00 AM,2/14/2023 12:00:00 AM,LARCENY THEFT,85,GRAND THEFT: Auto Parts And Accessories,"25800 HEMINGWAY AVE, STEVENSON RANCH, CA",25800 HEMINGWAY AVE,STEVENSON RANCH,,923-02187-0664,664,2187,NO,CA0190006,SANTA CLARITA VALLEY,-118.5807656,34.38590867,1,8199,-13200350.44,4080738.591
20152636,2/12/2023 11:00:00 AM,2/12/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1200 S GAGE AVE, LOS ANGELES, CA 90022",1200 S GAGE AVE,LOS ANGELES,90022,923-02100-0278,278,2100,NO,CA0190002,EAST LOS ANGELES,-118.183723,34.01700348,1,8200,-13156151.87,4031085.407
20176258,3/13/2023 2:15:00 PM,3/13/2023 12:00:00 AM,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","2100 W 107TH ST, LOS ANGELES, CA 90044",2100 W 107TH ST,LOS ANGELES,90044,023-02188-0373,373,2188,NO,CA0190003,SOUTH LOS ANGELES,-118.3160123,33.93822613,1,8201,-13170878.24,4020510.317
20137932,1/26/2023 9:30:00 AM,1/26/2023 12:00:00 AM,FELONIES MISCELLANEOUS,339,"FELONIES, MISCELLANEOUS: All Other Felonies","2400 E 115TH PL, LOS ANGELES, CA",2400 E 115TH PL,LOS ANGELES,,923-01291-2135,2135,1291,NO,CA01900V3,CENTURY,-118.2300131,33.92897706,2,8202,-13161304.85,4019269.363
20181990,3/20/2023 2:22:00 PM,3/20/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"37200 47TH ST E, PALMDALE, CA",37200 47TH ST E,PALMDALE,,923-03664-2607,2607,3664,NO,CA01900W9,PALMDALE,-118.0425322,34.55899092,1,8203,-13140434.58,4104110.108
20154370,2/14/2023 1:00:00 PM,2/14/2023 12:00:00 AM,DISORDERLY CONDUCT,216,DISORDERLY CONDUCT: Peeping And/Or Prowling,"30900 RUE VALOIS, RANCHO PALOS VERDES, CA 90275",30900 RUE VALOIS,RANCHO PALOS VERDES,90275,023-00549-1737,1737,549,NO,CA0190017,LOMITA,-118.4060737,33.74960534,2,8204,-13180903.83,3995229.491
20153658,2/12/2023 1:30:00 AM,2/13/2023 12:00:00 AM,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","MARENGO AVE AND SACRAMENTO ST, ALTADENA, CA",MARENGO AVE AND SACRAMENTO ST,ALTADENA,,923-00397-0772,772,397,NO,CA0190007,ALTADENA,-118.1450913,34.18288008,1,8205,-13151851.4,4053384.866
20153547,2/8/2023 12:27:00 AM,2/13/2023 12:00:00 AM,LARCENY THEFT,84,GRAND THEFT: From Unlocked Auto,"26000 NARBONNE AVE, LOMITA, CA 90717",26000 NARBONNE AVE,LOMITA,90717,923-00543-1713,1713,543,NO,CA0190017,LOMITA,-118.3200087,33.78600485,1,8206,-13171323.12,4000103.773
20151758,2/10/2023 10:30:00 PM,2/11/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"KING AVE AND SLAUSON AVE, MAYWOOD, CA 90270",KING AVE AND SLAUSON AVE,MAYWOOD,90270,923-02038-0251,251,2038,NO,CA0190002,EAST LOS ANGELES,-118.1830183,33.98596397,1,8207,-13156073.42,4026917.486
20155788,2/15/2023 11:15:00 PM,2/16/2023 12:00:00 AM,LARCENY THEFT,340,VEHICLE BURGLARY: Auto/Passenger Van Burglary,"1900 FULLERTON RD, ROWLAND HEIGHTS, CA 91748",1900 FULLERTON RD,ROWLAND HEIGHTS,91748,923-01246-2932,2932,1246,NO,CA0190020,WALNUT,-117.906178,33.9850032,1,8208,-13125255.7,4026788.5
20142685,1/31/2023 11:00:00 PM,2/1/2023 12:00:00 AM,GRAND THEFT AUTO,94,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van, Attempt","15300 TEXACO AVE, PARAMOUNT, CA 90723",15300 TEXACO AVE,PARAMOUNT,90723,923-02111-1367,1367,2111,NO,CA0190013,LAKEWOOD,-118.1718868,33.89300577,1,8209,-13154834.26,4014444.347
20150947,2/10/2023 1:00:00 AM,2/10/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"5300 VIA CORONA ST, EAST LOS ANGELES, CA",5300 VIA CORONA ST,EAST LOS ANGELES,,923-01982-0285,285,1982,NO,CA0190002,EAST LOS ANGELES,-118.1500421,34.02902203,1,8210,-13152402.52,4032699.642
20142866,1/25/2023 6:00:00 PM,2/1/2023 12:00:00 AM,FRAUD AND NSF CHECKS,112,FRAUD: Fraud By False Pretenses,"5700 PENNSWOOD AVE, LAKEWOOD, CA 90712",5700 PENNSWOOD AVE,LAKEWOOD,90712,923-02124-1321,1321,2124,NO,CA0190013,LAKEWOOD,-118.1355942,33.85900698,2,8211,-13150794.19,4009885.783
20156698,8/22/2022 12:30:00 PM,2/17/2023 12:00:00 AM,FRAUD AND NSF CHECKS,112,FRAUD: Fraud By False Pretenses,"2200 N SLATER AVE, COMPTON, CA",2200 N SLATER AVE,COMPTON,,923-02348-2812,2812,2348,NO,CA0190042,COMPTON,-118.2470178,33.91226514,2,8212,-13163197.81,4017027.453
20158535,2/19/2023 2:30:00 PM,2/19/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"700 W LANCASTER BLVD, LANCASTER, CA",700 W LANCASTER BLVD,LANCASTER,,923-02975-1122,1122,2975,NO,CA0190024,LANCASTER,-118.1419087,34.69701577,1,8213,-13151497.11,4122782.648
20142930,2/1/2023 4:50:00 AM,2/1/2023 12:00:00 AM,BURGLARY,71,"BURGLARY, OTHER STRUCTURE: Night, Entry By Force","8400 ALONDRA BLVD, PARAMOUNT, CA 90723",8400 ALONDRA BLVD,PARAMOUNT,90723,923-02129-1368,1368,2129,NO,CA0190013,LAKEWOOD,-118.151397,33.88801404,1,8214,-13152553.35,4013774.942
20144692,2/3/2023 6:04:00 AM,2/3/2023 12:00:00 AM,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","13500 STANBRIDGE AVE, BELLFLOWER, CA 90706",13500 STANBRIDGE AVE,BELLFLOWER,90706,923-02270-1331,1331,2270,NO,CA0190013,LAKEWOOD,-118.1267372,33.90828485,1,8215,-13149808.23,4016493.56
20154465,1/25/2023 12:00:00 PM,2/14/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"3300 MEDFORD AVE, LOS ANGELES, CA",3300 MEDFORD AVE,LOS ANGELES,,923-02200-0271,271,2200,NO,CA0190002,EAST LOS ANGELES,-118.1899041,34.06051822,1,8216,-13156839.94,4036931.042
20153456,2/2/2023 6:22:00 AM,2/13/2023 12:00:00 AM,FRAUD AND NSF CHECKS,117,IDENTITY THEFT (GOODS/SERVICES/CREDIT),"14900 CHADRON AVE, GARDENA, CA 90249",14900 CHADRON AVE,GARDENA,90249,923-01374-0387,387,1374,NO,CA0190003,SOUTH LOS ANGELES,-118.3286729,33.89600413,2,8217,-13172287.61,4014846.455
20167647,3/2/2023 3:50:00 PM,3/2/2023 12:00:00 AM,BURGLARY,64,"BURGLARY, RESIDENCE: Day, Entry By Force","4300 MONTIETH DR, LOS ANGELES, CA 90043",4300 MONTIETH DR,LOS ANGELES,90043,923-00462-2768,2768,462,NO,CA0190065,MARINA DEL REY,-118.3519649,34.00009601,1,8218,-13174880.47,4028814.918
20125179,1/11/2023 3:34:00 PM,1/11/2023 12:00:00 AM,VANDALISM,263,VANDALISM FELONY,"200 MAVERICK DR, SAN DIMAS, CA 91773",200 MAVERICK DR,SAN DIMAS,91773,923-00163-0810,810,163,NO,CA0190008,SAN DIMAS,-117.8030491,34.12779789,2,8219,-13113775.44,4045975.096
20154115,2/14/2023 2:15:00 AM,2/14/2023 12:00:00 AM,LARCENY THEFT,85,GRAND THEFT: Auto Parts And Accessories,"27200 CAMP PLENTY RD, CANYON COUNTRY, CA",27200 CAMP PLENTY RD,CANYON COUNTRY,,923-02190-0612,612,2190,NO,CA0190006,SANTA CLARITA VALLEY,-118.4741873,34.41789088,1,8220,-13188486.2,4085053.542
20134026,1/14/2023 12:00:00 PM,1/21/2023 12:00:00 AM,FORGERY,107,WORTHLESS DOCUMENTS/FORGERY: Forgery - Other,"1200 CALBOURNE DR, DIAMOND BAR, CA",1200 CALBOURNE DR,DIAMOND BAR,,923-00510-2928,2928,510,NO,CA0190020,WALNUT,-117.8612101,33.99435387,2,8221,-13120249.89,4028043.914
20125010,1/11/2023 1:00:00 AM,1/11/2023 12:00:00 AM,LARCENY THEFT,340,VEHICLE BURGLARY: Auto/Passenger Van Burglary,"3400 RANCHO RIO BONITA RD, COVINA, CA 91724",3400 RANCHO RIO BONITA RD,COVINA,91724,923-00159-0872,872,159,NO,CA0190008,SAN DIMAS,-117.8575116,34.07692674,1,8222,-13119838.17,4039136.091
20154126,2/13/2023 3:00:00 AM,2/14/2023 12:00:00 AM,LARCENY THEFT,85,GRAND THEFT: Auto Parts And Accessories,"20300 ADRIANA PL, CANYON COUNTRY, CA",20300 ADRIANA PL,CANYON COUNTRY,,923-02191-0617,617,2191,NO,CA0190006,SANTA CLARITA VALLEY,-118.4910123,34.40905688,1,8223,-13190359.15,4083861.518
20125128,1/11/2023 5:47:00 AM,1/11/2023 12:00:00 AM,LARCENY THEFT,340,VEHICLE BURGLARY: Auto/Passenger Van Burglary,"ARMEL DR AND COVINA BLVD, COVINA, CA",ARMEL DR AND COVINA BLVD,COVINA,,923-00162-0864,864,162,NO,CA0190008,SAN DIMAS,-117.902011,34.09925467,1,8224,-13124791.83,4042137.302
20154255,2/10/2023 12:00:00 AM,2/14/2023 12:00:00 AM,FRAUD AND NSF CHECKS,112,FRAUD: Fraud By False Pretenses,"1800 PALOS VERDES DR N, LOMITA, CA 90717",1800 PALOS VERDES DR N,LOMITA,90717,923-00548-1751,1751,548,NO,CA0190017,LOMITA,-118.3110922,33.77819899,2,8225,-13170330.53,3999058.31
20171732,3/7/2023 4:24:00 PM,3/7/2023 12:00:00 AM,VEHICLE / BOATING LAWS,250,"VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","EASTERN AVE AND JILLSON ST, COMMERCE, CA",EASTERN AVE AND JILLSON ST,COMMERCE,,923-03255-0245,245,3255,NO,CA0190002,EAST LOS ANGELES,-118.1590085,34.0010123,2,8226,-13153400.66,4028937.955
20156820,2/17/2023 11:16:00 AM,2/17/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"3800 ROSEMEAD BLVD, ROSEMEAD, CA 91770",3800 ROSEMEAD BLVD,ROSEMEAD,91770,923-01932-0531,531,1932,NO,CA0190005,TEMPLE,-118.0730204,34.07600474,2,8227,-13143828.51,4039012.177
20156952,10/24/2022 2:30:00 AM,2/17/2023 12:00:00 AM,LARCENY THEFT,89,"GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","1300 W 101ST ST, LOS ANGELES, CA",1300 W 101ST ST,LOS ANGELES,,923-01484-0372,372,1484,NO,CA0190003,SOUTH LOS ANGELES,-118.2980121,33.94499635,1,8228,-13168874.47,4021418.769
20155432,2/15/2023 7:44:00 PM,2/15/2023 12:00:00 AM,LARCENY THEFT,383,"THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","3100 IMPERIAL HWY, LYNWOOD, CA 90262",3100 IMPERIAL HWY,LYNWOOD,90262,923-02365-2111,2111,2365,NO,CA01900V3,CENTURY,-118.2121494,33.93038696,1,8229,-13159316.28,4019458.522
